Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
48,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 57924, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 58959, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 55997, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 57052, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 55518, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 59104, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 58759, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 52978, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
49,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 52133, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
50,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 139, 'remote_port': 50227, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 17170, 'Connections': [{'local_port': 57237, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 57237, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 57237, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMB: 4>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 14, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
51,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
52,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 55446, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 55438, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 50172, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 51835, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 59653, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 51238, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 53066, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 53855, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
53,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 55998, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
54,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 3389, 'remote_port': 50489, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 23119, 'Connections': [{'local_port': 51632, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 51632, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 51632, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.RDP: 9>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 15, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
55,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
56,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 56670, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 49922, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 50814, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 56867, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 51632, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 49483, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 49683, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 58954, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
57,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 58149, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
58,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 3389, 'remote_port': 57185, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 3942, 'Connections': [{'local_port': 50970, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 50970, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 50970, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.RDP: 9>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 16, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
59,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
60,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 59809, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 51188, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 59343, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 54007, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 51234, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 55503, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 53965, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 51143, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
61,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 55239, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
62,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 3389, 'remote_port': 50386, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 2620, 'Connections': [{'local_port': 49883, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 49883, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 49883, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.RDP: 9>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 17, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
63,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
64,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 52914, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 50683, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 59431, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 57383, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 57732, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 56035, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 57460, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 54154, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
65,DecoySmss Enterprise1,{},-0.1,ExploitRemoteService 10.0.11.20,{'success': <TrinaryEnum.FALSE: 3>},0.1
